customer_id,transaction_id,customer_name,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_city,shipping_method,shipping_cost,payment_method,payment_status,Year,Month,Day,rating,returned,total_revenue
2575,91980,Sunil Patel,New,Speakers,8,3530.8,0.36,Jaipur,Express,86.98,Debit Card,Chargeback,2023,9,7,5.0,0,18164.676
1196,90613,Vikas Singh,Silver,USB Cable,1,183.29,0.32,Kolkata,Express,64.56,UPI,Refunded,2023,7,25,1.0,0,189.19719999999998
391,30365,Vikas Sharma,Gold,Keyboard,2,2394.12,0.21,Ahmedabad,Standard,78.25,UPI,Paid,2024,2,23,5.0,0,3860.9596
1133,96381,Pooja Sharma,Standard,Mouse,2,818.28,0.32,Mumbai,Standard,20.34,UPI,Paid,2024,2,2,5.0,0,1133.2007999999998
1798,55011,Amit Verma,Standard,USB Cable,8,218.85,0.25,Lucknow,Standard,67.43,COD,Paid,2023,1,19,4.0,0,1380.53
68,63753,Amit Verma,Silver,Headphones,8,3459.94,0.32,Hyderabad,Standard,26.61,Debit Card,Paid,2023,8,16,5.0,0,18848.6836
1872,37038,Shweta Kumar,Silver,Speakers,4,3427.4,0.19,Bangalore,Standard,35.09,Credit Card,Paid,2023,2,22,5.0,1,11139.866000000002
447,73903,Anjali Kumar,Silver,Phone Stand,1,801.07,0.08,Ahmedabad,Standard,78.43,UPI,Paid,2023,4,9,5.0,0,815.4144000000001
1865,44404,Sunil Yadav,Premium,Webcam,4,3158.2,0.4,Pune ,Standard,-47.77,Credit Card,Paid,2023,4,19,4.0,0,7531.909999999999
96,17739,Pooja Patel,Standard,Power Bank,7,2069.62,0.28,Chennai,Standard,30.27,Debit Card,Paid,2024,1,13,5.0,0,10461.1548
621,69075,Alok Reddy,Silver,Mouse,2,771.17,0.08,Pun,Standard,7.82,Wallet,Paid,2023,11,4,3.0,0,1426.7728
1001,90950,Rahul Gupta,Silver,USB Cable,1,181.65,0.36,Ahmedabad,Express,80.28,Debit Card,Paid,2024,11,24,3.0,0,196.536
1,16890,Kavita Singh,Premium,Keyboard,1,2706.56,0.05,Kolkata,Express,76.55,Credit Card,Paid,2024,10,25,5.0,0,2647.782
1426,38360,Amit Verma,Premium,Headphones,6,3436.46,0.14,Bangalore,Standard,22.39,Debit Card,Paid,2024,12,27,5.0,0,17754.5236
1716,91895,Kavita Gupta,New,Laptop,5,48940.47,0.13,Jaipur,Standard,15.86,NetBanking,Paid,2024,5,18,4.0,0,212906.9045
947,40818,Sunil Reddy,Standard,External HDD,4,6189.31,0.39,Mumbai,Standard,30.67,NetBanking,Paid,2024,4,2,3.0,0,15132.5864
2099,27184,Neha Joshi,Standard,Mouse,9,786.92,0.34,Jaipur,Standard,67.45,Debit Card,Paid,2023,3,6,3.0,0,4741.754799999999
574,63415,Ritu Joshi,Silver,Phone Stand,5,742.1,0.09,Delhi,Express,0.4,Debit Card,Paid,2023,9,8,1.0,0,3376.9550000000004
2960,14867,Manish Verma,Premium,Speakers,1,3922.41,0.3,Jaipur,Standard,14.63,Credit Card,Pending,2023,6,18,5.0,1,2760.317
2989,22672,Rahul Reddy,Premium,External HDD,1,5886.33,0.01,Lucknow,Express,71.3,NetBanking,Paid,2024,3,21,4.0,0,5898.7667
1346,28141,Kavita Malhotra,New,Monitor,1,15807.02,0.03,Ahmedabad,Standard,26.06,Credit Card,Paid,2024,8,12,4.0,1,15358.8694
629,89447,Anjali Sharma,Silver,Smart Watch,5,7506.02,0.13,Ahmedabad,Express,76.35,Debit Card,Paid,2024,3,19,4.0,0,32727.537000000004
527,98473,Shweta Patel,Standard,Speakers,1,4022.38,0.25,Delhi,Standard,50.28,Credit Card,Pending,2023,12,5,5.0,0,3067.065
928,63521,Anjali Yadav,Gold,Speakers,1,4376.59,0.27,Pune,Standard,3.2,Credit Card,Paid,2023,10,21,3.78987608752966,0,3198.1106999999997
939,64446,Suresh Malhotra,Standard,Printer,1,10887.33,0.05,Jaipur,Standard,75.27,NetBanking,Paid,2023,3,15,1.0,1,10418.2335
1547,91721,Amit Verma,Premium,Webcam,9,2999.1,0.07,Lucknow,Standard,4.92,Debit Card,Refunded,2023,5,28,3.78987608752966,0,25107.386999999995
2467,90536,Suresh Sharma,Standard,Gaming Chair,8,13746.01,0.15,Pune,Standard,14.15,Wallet,Paid,2024,8,23,5.0,1,93487.018
2278,59730,Manish Patel,Standard,External HDD,8,5989.45,0.21,Kolkata,Standard,45.05,Credit Card,Paid,2023,1,22,5.0,0,37898.374
1016,13331,Meera Reddy,Silver,Desk Lamp,1,1685.5,0.22,Ahmedabad,Express,33.31,Credit Card,Paid,2024,4,1,3.0,0,1348.0
881,90987,Meera Yadav,Gold,Headphones,10,3668.41,0.3,Chennai,Express,81.37,Credit Card,Paid,2024,12,17,5.0,0,25760.239999999998
1033,97830,Neha Yadav,Standard,Phone Stand,2,865.6,0.23,Delhi,Standard,43.74,Credit Card,Paid,2023,11,23,5.0,0,1376.7640000000001
2432,94872,Priya Yadav,Premium,External HDD,3,5206.21,0.23,Lucknow,Pickup,9.33,Debit Card,Paid,2023,6,5,4.0,1,12035.6751
2471,99775,Shweta Joshi,Standard,Printer,9,11621.57,0.24,Chennai,Standard,42.08,Credit Card,Paid,2024,10,12,5.0,0,79533.61880000001
765,72481,Anjali Kumar,Standard,Printer,7,9447.351521955212,0.31,Jaipur,Same Day,75.61,UPI,Paid,2023,1,19,2.0,0,45706.31785104368
2965,88716,Alok Singh,Standard,Printer,2,12557.74,0.05,Bangalore,Standard,57.97,Credit Card,Paid,2023,4,10,5.0,0,23917.676
125,90495,Alok Yadav,Standard,Gaming Chair,1,10225.04,0.14,Hyderabad,Standard,25.48,Credit Card,Pending,2024,6,1,5.0,0,8819.0144
1785,40136,Amit Verma,Standard,Desk Lamp,10,1716.33,0.26,Bangalore,Standard,49.91,Credit Card,Paid,2024,7,28,4.0,0,12750.751999999999
2278,38151,Neha Kumar,Silver,Headphones,3,3610.03,0.07,Bangalore,Standard,83.47,Credit Card,Paid,2024,8,19,3.0,0,10155.453699999998
2959,47736,Suresh Reddy,Standard,Monitor,3,16796.49,0.36,Lucknow,Standard,83.44,Credit Card,Paid,2023,8,19,4.0,0,32332.7008
1865,51489,Meera Malhotra,Standard,Tablet,6,27887.57,0.34,Chennai,Standard,61.4,Credit Card,Paid,2023,2,2,2.0,0,110496.17719999998
1338,51004,Kavita Reddy,Gold,Desk Lamp,1,1382.98,0.16,Pune,Standard,32.22,NetBanking,Paid,2024,4,26,5.0,0,1193.9232
2853,89288,Amit Verma,Standard,Desk Lamp,1,1426.59,0.34,Delhi,Standard,54.01,Debit Card,Refunded,2024,12,17,5.0,0,995.5593999999999
2382,60237,Ritu Verma,Standard,Keyboard,1,2873.35,0.27,Lucknow,Express,81.47,Credit Card,Paid,2024,1,17,3.0,1,2179.0154999999995
1755,89327,Vikas Yadav,Gold,Webcam,2,3280.96,0.12,Jaipur,Express,54.64,UPI,Paid,2023,12,9,3.78987608752966,0,5829.1296
55,25655,Suresh Kumar,Standard,Monitor,9,15665.76,0.23,Jaipur,Standard,96.14,UPI,Pending,2024,2,7,5.0,0,108659.8568
1351,31961,Kavita Patel,Silver,Router,6,2929.75,0.03,Delhi,Pickup,48.91,COD,Refunded,2023,2,2,3.78987608752966,0,17100.055
1764,18661,Raj Kumar,Silver,Desk Lamp,10,1658.01,0.24,Hyderabad,Standard,62.96,Debit Card,Pending,2023,3,17,5.0,0,12663.835999999998
302,66450,Shweta Verma,Gold,Phone Stand,7,845.74,0.21,Pune,Express,34.25,Credit Card,Paid,2024,5,12,5.0,0,4711.1922
1492,35875,Ritu Joshi,Standard,External HDD,7,6858.14,0.15,Kolkata,Standard,3.74,UPI,Paid,2024,8,3,4.0,0,40809.673
1495,76654,Amit Verma,Gold,Speakers,1,4494.9,0.26,Mumbai,Express,8.98,UPI,Paid,2023,3,8,5.0,0,3335.2059999999997
1354,99772,Manish Verma,Gold,Laptop,5,53808.87,0.1,Kolkata,Standard,11.74,Credit Card,Paid,2024,7,18,2.0,0,242151.65500000003
1433,88830,???,Silver,Laptop,2,56866.24,0.1,Chennai,Standard,71.5,UPI,Pending,2023,12,16,1.0,0,102430.732
477,11817,Amit Kumar,Premium,External HDD,1,6269.52,0.06,Chennai,Standard,85.07,Debit Card,Paid,2024,6,15,4.0,0,5978.4187999999995
502,25448,Amit Verma,Standard,Keyboard,7,2821.76,0.14,Hyderabad,Standard,89.31,NetBanking,Paid,2024,4,1,3.0,0,17076.305200000003
2235,60553,Priya Sharma,Standard,Mouse,7,697.31,0.33,Jaipur,Standard,46.08,Debit Card,Paid,2023,4,25,5.0,0,3316.4638999999997
2829,56589,Pooja Gupta,Silver,Monitor,1,13667.16,0.34,Bangalore,Pickup,61.46,Debit Card,Paid,2024,12,6,5.0,0,9081.785599999997
371,79867,Anjali Yadav,Standard,Power Bank,2,2155.19,0.28,Delhi,Standard,92.8,NetBanking,Paid,2023,5,5,2.0,0,3196.2736
557,29716,Alok Malhotra,Silver,Smart Watch,4,7124.72,0.19,Mumbai,Express,9.94,Credit Card,Paid,2024,3,13,1.0,0,23094.0328
20,68608,Shweta Sharma,Standard,Phone Stand,5,840.82,0.06,Lucknow,Standard,92.32,Credit Card,Pending,2023,7,23,4.0,0,4044.1740000000004
959,26054,Amit Verma,New,USB Cable,5,216.81,0.05,Ahmedabad,Standard,72.36,Credit Card,Paid,2023,1,8,4.0,1,1102.2074999999998
757,38732,Amit Verma,New,Laptop,1,52129.65,0.34, Ahmedabad,Standard,30.06,Credit Card,Pending,2023,10,4,5.0,0,34435.62899999999
585,14181,Anjali Kumar,New,Router,2,3376.02,0.13,Chennai,Express,37.51,Credit Card,Paid,2024,12,10,5.0,0,5911.7848
1865,57896,Neha Malhotra,Standard,Webcam,7,3442.12,0.35,Hyderabad,Express,41.23,Wallet,Paid,2023,7,14,5.0,0,15702.876
1674,57183,Priya Patel,Standard,Webcam,2,2942.79,0.15,Pune,Standard,24.75,Credit Card,Paid,2024,2,22,5.0,0,5027.4929999999995
1968,99351,Kavita Kumar,Gold,Printer,5,13041.4,0.35,Mumbai,Standard,17.86,Wallet,Paid,2023,1,17,4.0,0,42402.41
2651,79180,Raj Reddy,Standard,Printer,1,13786.13,0.39,Lucknow,Standard,67.51,Credit Card,Paid,2024,2,16,4.0,0,8477.049299999999
2634,27879,Ritu Joshi,New,Keyboard,1,2517.22,0.07,Pune,Same Day,51.83,Credit Card,Paid,2023,7,19,3.0,0,2392.8445999999994
601,46093,Meera Sharma,Gold,Speakers,9,3904.86,0.17,Bangalore,Standard,43.02,NetBanking,Paid,2024,7,26,3.0,0,29212.3242
1633,16118,Amit Joshi,Standard,USB Cable,4,213.5,0.29,Lucknow,Standard,82.46,COD,Failed,2023,3,4,4.0,0,688.8
2398,14736,Amit Verma,Gold,Phone Stand,2,729.53,0.36,Delhi,Standard,44.57,UPI,Paid,2024,3,20,3.0,1,978.3684000000001
1516,39576,Sunil Singh,Silver,Keyboard,1,2155.7,0.04,Ahmedabad,Standard,63.57,Debit Card,Paid,2023,12,21,5.0,0,2133.042
2023,10181,Raj Joshi,Standard,Smart Watch,1,6801.78,0.22617299729052706,Lucknow,Express,84.81,Debit Card,Refunded,2023,12,1,4.0,0,5348.2110304892385
101,51171,Alok Sharma,Standard,Monitor,2,15837.41,0.02,Ahmedabad,Standard,99.05,UPI,Paid,2023,9,2,4.0,1,31140.3736
1410,63425,Sunil Patel,Standard,Tablet,6,25012.68,0.34,Delhi,Standard,55.42,NetBanking,Paid,2024,8,24,5.0,0,99105.63279999999
2791,45129,Pooja Gupta,New,Phone Stand,10,917.83,0.15, Hyderabad,Express,91.46,Credit Card,Refunded,2024,8,2,5.0,0,7893.015
619,78206,Vikas Gupta,Standard,Power Bank,6,1973.47,0.07,Mumbai,Standard,29.89,UPI,Pending,2024,9,3,5.0,0,11041.852599999998
532,75005,Suresh Malhotra,Silver,Printer,5,11148.07,0.22617299729052706,Hyderabad,Same Day,53.77,UPI,Chargeback,2024,7,20,2.0,0,43187.15797047696
255,19487,Ritu Gupta,Silver,Smart Watch,2,6938.53,0.13,Hyderabad,Same Day,54.13,Credit Card,Pending,2023,4,14,4.0,0,12127.172199999999
291,55765,Meera Malhotra,Standard,Keyboard,1,9447.351521955212,0.15,Pune,Standard,80.85,UPI,Paid,2023,7,23,3.0,0,8111.09879366193
898,92066,Alok Verma,Silver,Monitor,2,16246.98,0.2,Ahmedabad,Standard,48.53,Debit Card,Paid,2023,6,22,4.0,0,26043.698
1034,28414,Raj Malhotra,Premium,Phone Stand,9,685.67,0.11,Lucknow,Pickup,52.65,Debit Card,Paid,2024,9,2,5.0,0,5544.8667
2146,82359,Alok Kumar,Standard,Power Bank,3,2160.55,0.39,Mumbai,Same Day,64.27,Debit Card,Paid,2023,10,21,5.0,0,4018.0765
2998,80350,Suresh Yadav,Standard,Speakers,1,3704.21,0.22617299729052706,Chennai,Standard,20.88,Credit Card,Paid,2023,2,18,4.0,0,2887.2977217064567
1226,34727,Rahul Yadav,Gold,External HDD,7,5454.93,0.14,Jaipur,Standard,96.48,Debit Card,Refunded,2024,2,7,4.0,0,32935.1586
2624,21363,Shweta Malhotra,Standard,Speakers,7,4357.37,0.06,Kolkata,Standard,80.82,COD,Paid,2024,8,11,4.0,0,28752.314599999998
2524,63890,Amit Reddy,New,Mouse,7,696.42,0.22,Chennai,Pickup,54.9,COD,Paid,2024,11,9,5.0,0,3857.3532
2572,66211,Rahul Gupta,Premium,Mouse,1,831.95,0.06,Jaipur,Standard,42.96,UPI,Paid,2024,8,24,2.0,0,824.993
1,89734,Pooja Singh,Premium,Gaming Chair,8,13667.49,0.35,Bangalore,Express,0.29,Credit Card,Pending,2024,4,5,4.0,0,71071.238
1564,62931,Pooja Yadav,Standard,Webcam,1,3048.82,0.08,Kolkata,Express,99.83,NetBanking,Paid,2023,4,1,5.0,1,2904.7444
2562,84335,Alok Singh,Standard,Webcam,2,2955.31,0.24,HYDERABAD,Express,10.27,Debit Card,Paid,2023,12,16,3.0,0,4502.341200000001
44,98002,Anjali Kumar,Standard,Gaming Chair,1,13597.25,0.36,Pune,Standard,73.29,Credit Card,Pending,2024,5,23,5.0,0,8775.53
666,21838,Kavita Sharma,Silver,Monitor,6,15810.59,0.22, Bangalore,Standard,17.1,COD,Paid,2023,4,6,4.0,1,74010.66120000002
1060,51390,Suresh Reddy,Premium,Keyboard,7,2756.98,0.14,Jaipur,Standard,82.95,UPI,Paid,2023,11,12,3.0,0,16679.9696
2172,73930,Manish Gupta,Standard,Headphones,7,3614.37,0.03,Lucknow,Same Day,49.39952138694063,Credit Card,Paid,2023,11,23,3.78987608752966,0,24590.971821386942
2629,57443,Manish Patel,Silver,Printer,1,12526.39,0.23,Pune,Standard,68.0,Credit Card,Pending,2023,6,13,3.0,0,9713.3203
1172,36042,Ritu Joshi,Silver,Smart Watch,2,9447.351521955212,0.1,Mumbai,Standard,64.87,Credit Card,Paid,2023,5,14,4.0,1,17070.10273951938
1198,47122,Vikas Verma,Standard,Tablet,2,9447.351521955212,0.12,Jaipur,Same Day,59.82,Credit Card,Paid,2023,2,23,1.0,0,16687.15867864117
2382,21278,Amit Verma,Premium,Phone Stand,7,774.03,0.13,Mumbai,Same Day,58.54,UPI,Pending,2024,8,16,3.0,0,4772.3827
2195,43066,Raj Patel,Standard,Gaming Chair,1,11837.5,0.02,hyderabad,Express,73.45,Debit Card,Refunded,2024,4,12,4.0,0,11674.2
1299,83684,Amit Verma,Standard,USB Cable,8,201.81,0.2,Hyderabad,Standard,21.78,Debit Card,Refunded,2023,10,15,4.0,0,1313.364
99,29344,Meera Singh,Premium,Gaming Chair,10,10606.15,0.17,Hyderabad,Express,10.05,Debit Card,Paid,2023,5,21,5.0,1,88041.095
1967,70850,Sunil Yadav,Standard,Tablet,1,25946.26,0.02,Ahmedabad,Standard,83.12,Credit Card,Refunded,2023,1,20,4.0,0,25510.454799999996
2442,58812,Pooja Malhotra,New,Power Bank,1,1728.81,0.01,Chennai,Standard,46.34,Debit Card,Paid,2024,1,4,4.0,0,1757.8618999999999
1435,83700,Amit Kumar,Silver,Smart Watch,2,8429.36,0.2,Pune,Standard,11.55,Credit Card,Paid,2023,12,11,5.0,0,13498.526000000002
1438,25286,Manish Gupta,Gold,Speakers,1,4279.07,0.14,Kolkata,Standard,58.38,UPI,Paid,2024,7,15,2.0,0,3738.3801999999996
2710,51125,Pooja Malhotra,Silver,Router,6,3011.32,0.19,Jaipur ,Standard,68.46,NetBanking,Paid,2024,4,23,4.0,1,14703.4752
280,53816,Anjali Reddy,Gold,Monitor,2,15443.0,0.27,Hyderabad,Same Day,82.73,Credit Card,Paid,2024,3,4,5.0,1,22629.51
1262,59694,Ritu Sharma,Standard,Laptop,9,61979.08,0.36,Pune,Standard,36.04,Credit Card,Paid,2024,5,13,3.0,0,357035.54079999996
2723,31212,Sunil Malhotra,Silver,Monitor,1,14358.43,0.36,Mumbai,Standard,85.9,Debit Card,Paid,2024,10,26,4.0,0,9275.2952
584,80704,Raj Sharma,New,Phone Stand,2,816.16,0.31,Chennai,Same Day,13.06,Debit Card,Paid,2023,11,10,4.0,0,1139.3608
2952,15454,Pooja Kumar,Premium,Desk Lamp,8,1611.03,0.28,Chennai,Standard,2.74,Debit Card,Paid,2023,4,2,3.78987608752966,0,9282.272799999999
2590,85878,Anjali Joshi,Silver,Gaming Chair,1,13032.82,0.29,Kolkata,Standard,76.99,COD,Paid,2023,10,5,4.0,0,9330.2922
1328,83826,Ritu Verma,Silver,Tablet,1,22385.29,0.23,Lucknow,Same Day,14.19,COD,Paid,2024,9,4,3.0,0,17250.8633
1887,40108,Manish Joshi,Gold,Printer,1,11881.73,0.24,Hyderabad,Standard,87.66,UPI,Paid,2024,10,25,4.0,0,9117.7748
1649,66966,Meera Kumar,Silver,USB Cable,8,179.16,0.33,Kolkata,Express,35.18,Debit Card,Paid,2024,10,3,4.0,0,995.4775999999998
2279,35721,Meera Sharma,Standard,Tablet,1,9447.351521955212,0.37,Ahmedabad,Express,70.86,Credit Card,Paid,2023,4,4,4.0,0,6022.691458831783
2435,64836,Kavita Singh,Standard,External HDD,8,5391.15,0.19,Chennai,Same Day,29.28,NetBanking,Paid,2024,1,3,5.0,0,34963.932
766,78255,Neha Joshi,Silver,Phone Stand,10,847.59,0.34,Bangalore,Same Day,14.23,NetBanking,Paid,2024,11,28,5.0,0,5608.323999999999
1186,38930,Vikas Kumar,Silver,Phone Stand,2,831.7,0.34,Hyderabad,Same Day,66.78,UPI,Paid,2024,11,17,1.0,0,1164.6239999999998
636,33575,Meera Singh,Premium,Desk Lamp,10,1354.19,0.01,HYDERABAD,Standard,79.85,Credit Card,Paid,2024,5,24,3.0,0,13486.331000000002
1072,45572,Manish Sharma,Standard,Speakers,10,4274.03,0.09,Mumbai,Standard,72.85,Credit Card,Pending,2023,1,13,5.0,0,38966.522999999994
2277,94319,Vikas Gupta,Silver,Headphones,1,3082.25,0.22,Ahmedabad,Standard,29.53,UPI,Paid,2023,1,13,5.0,0,2433.6850000000004
1155,96995,Rahul Reddy,Gold,Power Bank,1,1912.06,0.01,Jaipur,Express,69.52,Debit Card,Paid,2023,3,1,4.0,0,1962.4594
1868,57949,Vikas Joshi,Standard,Phone Stand,5,9447.351521955212,0.36,Chennai,Standard,54.5,UPI,Pending,2024,9,21,5.0,0,30286.02487025668
2021,11477,Amit Verma,Silver,Speakers,1,3983.69,0.16,Hyderabad,Standard,63.41,Credit Card,Paid,2024,4,12,4.0,0,3409.7095999999997
2840,19229,unknown,Premium,Printer,2,13170.25,0.18,Kolkata,Same Day,60.41,Credit Card,Paid,2024,12,18,3.0,0,21659.620000000003
1920,99549,Suresh Patel,Standard,Phone Stand,1,801.26,0.04,Delhi,Standard,21.64,NetBanking,Paid,2024,10,24,5.0,0,790.8495999999999
2666,96181,Ritu Joshi,Gold,Tablet,2,22433.92,0.06,Ahmedabad,Standard,16.81,NetBanking,Failed,2024,9,17,3.78987608752966,0,42192.57959999999
1588,24008,Sunil Yadav,Standard,Laptop,8,56420.84,0.16,Jaipur,Standard,11.56,NetBanking,Paid,2024,1,1,4.0,0,379159.6048
1596,73451,Rahul Sharma,Silver,Headphones,8,3212.84,0.27,Hyderabad,Standard,62.75,Credit Card,Paid,2023,8,12,4.0,0,18825.7356
2579,16880,Alok Reddy,Silver,Speakers,7,3680.25,0.38,Pune,Standard,94.44,NetBanking,Refunded,2023,11,21,3.0,0,16066.725
1376,60491,Shweta Patel,Standard,USB Cable,1,213.12,0.17,Lucknow,Standard,83.55,Credit Card,Failed,2023,4,23,3.0,0,260.4396
696,31176,Sunil Singh,Silver,Webcam,2,3253.92,0.13,Ahmedabad,Express,59.66,Debit Card,Paid,2023,9,24,5.0,0,5721.4808
1451,76978,Manish Malhotra,Silver,Tablet,10,24496.76,0.28,Hyderabad,Express,37.07,NetBanking,Paid,2023,5,22,4.0,1,176413.74199999997
73,58047,Amit Yadav,Silver,Printer,7,13788.54,0.33,Bangalore,Pickup,66.77,Debit Card,Paid,2024,4,18,4.0,0,64735.02259999999
215,56468,Amit Joshi,Gold,External HDD,8,6201.22,0.25,Delhi,Same Day,29.0,COD,Paid,2024,7,21,5.0,0,37236.32
1394,76313,Raj Yadav,Silver,Speakers,9,4146.93,0.34,Mumbai,Standard,45.27,Credit Card,Paid,2024,1,11,1.0,0,24678.0342
645,63880,Vikas Yadav,Gold,Printer,7,13072.66,0.25,Mumbai,Standard,84.47,UPI,Pending,2024,10,25,3.78987608752966,0,68715.935
139,29394,Anjali Yadav,Premium,Smart Watch,9,9092.54,0.11,Delhi,Same Day,10.08,UPI,Paid,2023,1,15,5.0,0,72841.32540000002
1909,33929,Sunil Gupta,Standard,USB Cable,6,192.36,0.06,Delhi,Express,4.69,Debit Card,Paid,2024,1,13,5.0,0,1089.6004
2579,96703,Suresh Yadav,Premium,Router,8,2592.63,0.12,Mumbai,Express,29.67,Debit Card,Paid,2023,10,3,5.0,0,18281.7852
2197,79756,Manish Kumar,Standard,Tablet,1,26969.03,0.13,Kolkata,Express,42.03,Debit Card,Paid,2023,1,20,5.0,0,23505.086099999997
2184,86280,Priya Malhotra,New,Power Bank,10,2151.38,0.12,Jaipur,Same Day,45.09,NetBanking,Paid,2024,5,21,3.0,0,18977.234000000004
948,15973,Rahul Sharma,Silver,Keyboard,10,2477.19,0.19,Bangalore,Standard,53.48,Credit Card,Paid,2023,4,25,4.0,1,20118.719
2692,70776,Anjali Joshi,Silver,Power Bank,1,1737.05,0.31,Hyderabad,Same Day,78.63,Credit Card,Pending,2023,9,5,5.0,0,1277.1945
438,24094,Suresh Patel,Silver,Webcam,2,3339.72,0.24,Bangalore,Express,4.21,UPI,Paid,2024,1,13,5.0,0,5080.5844
941,94423,Pooja Verma,Silver,Laptop,8,63102.69,0.01,Pune,Standard,67.41,NetBanking,Paid,2023,7,28,5.0,0,499840.7148
1216,10822,Alok Patel,Gold,Phone Stand,5,683.1,0.21,Pune,Standard,7.68,Credit Card,Paid,2024,5,21,3.0,1,2705.925
2284,55682,Amit Joshi,Standard,Mouse,2,4000.0,0.04,Lucknow,Standard,94.43,Credit Card,Refunded,2023,3,8,5.0,0,7774.43
1042,75172,Meera Sharma,Gold,Keyboard,1,2559.99,0.08,Bangalore,Express,47.77,UPI,Pending,2024,1,21,4.0,0,2402.9608
2934,26973,Ritu Yadav,Standard,Keyboard,10,2856.21,0.39,Chennai,Same Day,24.21,Debit Card,Paid,2023,2,3,5.0,0,17447.090999999997
2350,24737,Raj Reddy,Premium,Desk Lamp,2,1303.3,0.07,Jaipur,Standard,48.36,NetBanking,Paid,2024,6,17,1.0,0,2472.498
379,82739,Manish Joshi,Standard,Desk Lamp,1,1608.41,0.38,Mumbai,Standard,91.59,NetBanking,Refunded,2023,11,27,5.0,0,1088.8042
1458,53345,Suresh Joshi,Gold,Keyboard,1,2671.52,0.31,Pune,Standard,64.43,Credit Card,Paid,2023,11,4,2.0,0,1907.7787999999998
2757,98326,Amit Yadav,Silver,Power Bank,7,2022.39,0.05,Ahmedabad,Standard,47.54,Credit Card,Failed,2024,10,21,5.0,0,13496.433500000001
1544,22044,Meera Joshi,Standard,USB Cable,10,220.61,0.19,Pune,Standard,61.22,Credit Card,Pending,2023,1,13,4.0,0,1848.1610000000005
773,83553,Kavita Gupta,Standard,Phone Stand,2,873.64,0.12,Mumbai,Standard,8.42,Debit Card,Refunded,2024,2,18,4.0,0,1546.0264
1794,13069,Priya Singh,Standard,Headphones,2,17500.0,0.08,Hyderabad,Standard,64.05,Debit Card,Paid,2024,4,14,3.0,0,32264.05
2154,12976,Meera Gupta,Standard,Printer,7,10815.63,0.24,Delhi,Standard,9.59,UPI,Paid,2023,4,17,4.0,0,57548.74159999999
788,84953,Amit Verma,Standard,Keyboard,1,2273.55,0.01,Delhi,Standard,22.24,NetBanking,Pending,2024,5,23,4.0,0,2273.0544999999997
879,11568,Rahul Gupta,Silver,Speakers,3,3914.8,0.19,Pune,Standard,83.33,Credit Card,Paid,2024,1,13,4.0,0,9596.294000000002
2884,50205,Pooja Patel,Standard,Tablet,1,25253.67,0.03,Hyderabad,Express,99.04,Debit Card,Paid,2024,2,14,3.0,0,24595.099899999997
1739,65560,Suresh Reddy,Standard,Printer,1,11325.54,0.07,Ahmedabad,Standard,22.37,Debit Card,Paid,2023,12,21,5.0,0,10555.122200000002
6,86141,Meera Verma,Standard,Smart Watch,10,8279.99,0.08,Ahmedabad,Pickup,77.19,Debit Card,Paid,2024,2,5,5.0,0,76253.098
2842,83919,Priya Joshi,Standard,External HDD,1,5769.0,0.35,Kolkata,Pickup,39.97,Debit Card,Paid,2024,12,11,3.0,0,3789.8199999999997
2383,79911,Anjali Patel,Standard,Keyboard,8,2520.99,0.28,Bangalore,Same Day,58.15,Credit Card,Chargeback,2024,5,6,4.0,0,14579.052399999999
34,29196,Vikas Sharma,Premium,Keyboard,4,2792.58,0.39,Jaipur,Standard,38.6,COD,Paid,2024,3,17,4.0,0,6852.4952
1934,96579,Pooja Sharma,Gold,Speakers,2,3744.52,0.22,lucknow,Same Day,63.36,Debit Card,Paid,2024,12,21,4.0,0,5904.8112
2446,79919,Raj Sharma,Premium,Printer,7,10940.43,0.17,Lucknow,Standard,20.61,Debit Card,Refunded,2023,11,26,5.0,1,63584.50830000001
119,51263,Raj Verma,Gold,Printer,5,12947.72,0.11,Hyderabad,Same Day,17.99,Credit Card,Pending,2024,11,17,2.0,0,57635.344
2581,46943,Raj Singh,Silver,Printer,7,10770.58,0.14,Lucknow ,Same Day,36.78,UPI,Paid,2024,10,7,3.0,0,64875.671599999994
1948,34010,Rahul Verma,Standard,Phone Stand,5,692.37,0.24,Ahmedabad,Standard,89.6,UPI,Paid,2024,5,25,5.0,0,2720.6059999999998
2346,69731,Manish Malhotra,Silver,Smart Watch,6,7182.95,0.38,Jaipur,Standard,89.78,UPI,Pending,2024,12,24,4.0,0,26810.353999999996
81,78306,Anjali Malhotra,Standard,Printer,4,9447.351521955212,0.28,Ahmedabad,Standard,97.96,Debit Card,Paid,2023,3,19,5.0,0,27306.33238323101
1485,58723,Priya Joshi,Gold,Tablet,2,21929.82,0.27,Kolkata,Standard,1.68,Debit Card,Paid,2023,7,20,3.0,0,32019.2172
1656,79299,Vikas Malhotra,Premium,Mouse,4,716.21,0.13,Lucknow,Standard,8.23,Debit Card,Pending,2023,11,8,5.0,0,2500.6408
1048,86371,Ritu Verma,Silver,Mouse,9,717.28,0.26,Ahmedabad,Standard,81.02,Debit Card,Pending,2024,7,27,5.0,0,4858.1048
2507,69664,Pooja Gupta,Silver,Printer,2,10804.46,0.01,Ahmedabad,Express,84.6,Debit Card,Pending,2024,8,20,3.0,0,21477.4308
